City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
622,Svetlyy,RU,54.675,20.1347,48.25,92,100,13.85,light rain
623,Vikulovo,RU,56.8167,70.6107,45.79,81,95,10.09,overcast clouds
624,Pacifica,US,37.6138,-122.4869,70.0,76,20,8.05,mist
625,Capitan Bado,PY,-23.2667,-55.5333,69.15,43,27,9.84,scattered clouds
626,Novyy Urengoy,RU,66.0833,76.6333,50.56,65,100,17.98,overcast clouds
627,Skjervoy,NO,70.0311,20.9714,51.8,92,66,3.49,broken clouds
628,Peruibe,BR,-24.32,-46.9983,70.95,68,7,5.84,clear sky
629,Zeya,RU,53.75,127.2667,46.27,91,100,17.29,heavy intensity rain
630,Londoko,RU,49.0333,131.9833,46.67,95,90,4.38,overcast clouds
631,Novyy Urgal,RU,51.0736,132.5642,44.51,81,100,4.68,overcast clouds
632,Morehead,US,37.2711,-87.1764,63.99,84,100,5.75,overcast clouds
633,Mamallapuram,IN,12.6264,80.1722,92.05,53,74,16.64,broken clouds
634,Aksarka,RU,66.5606,67.7975,33.51,91,100,26.37,light snow
635,San Carlos De Bariloche,AR,-41.1456,-71.3082,40.75,93,40,13.8,scattered clouds
636,Bisira,PA,8.5196,-81.7115,71.65,70,89,1.41,overcast clouds
637,Goya,AR,-29.14,-59.2626,70.3,46,0,4.68,clear sky
638,High Level,CA,58.5169,-117.136,44.71,76,75,9.22,broken clouds
639,Menongue,AO,-14.6585,17.691,68.5,39,42,3.49,scattered clouds
640,Sioux Lookout,CA,50.1001,-91.917,51.87,40,40,12.66,scattered clouds
641,Dobroye,RU,52.8678,39.8109,50.58,71,100,12.73,overcast clouds
642,Lazaro Cardenas,MX,17.9583,-102.2,82.31,64,64,5.19,broken clouds
643,Rovaniemi,FI,66.5,25.7167,54.81,82,20,9.22,light intensity shower rain
644,Dzilam Gonzalez,MX,21.2833,-88.9333,94.77,41,39,11.16,scattered clouds
645,Vila Franca Do Campo,PT,37.7167,-25.4333,72.19,87,100,2.68,light rain
646,Krasnoselkup,RU,65.7,82.4667,57.33,60,80,10.56,broken clouds
647,Springdale,US,36.1867,-94.1288,55.71,70,100,11.5,overcast clouds
648,Samarai,PG,-10.6167,150.6667,80.19,80,35,6.08,scattered clouds
649,Marinette,US,45.1,-87.6307,50.05,76,100,0.0,overcast clouds
650,Quirinopolis,BR,-18.4483,-50.4517,77.92,28,9,6.33,clear sky
651,Shihezi,CN,44.3,86.0333,78.15,31,99,13.51,overcast clouds
652,Eskisehir,TR,39.7767,30.5206,71.51,28,20,17.27,few clouds
653,Talcahuano,CL,-36.7167,-73.1167,53.28,100,100,19.57,fog
654,Ventspils,LV,57.3894,21.5606,49.93,76,0,11.5,clear sky
655,Akyab,MM,20.15,92.9,84.47,80,47,7.29,scattered clouds
656,Dungarpur,IN,23.8333,73.7167,90.86,47,0,18.32,clear sky
657,Okhotsk,RU,59.3833,143.3,33.22,99,100,14.34,snow
658,Sheridan,US,44.8333,-106.9173,52.02,48,20,13.8,few clouds
659,Mao,ES,39.8885,4.2658,81.16,44,0,8.05,clear sky
660,Colon,PA,9.3592,-79.9014,81.1,89,58,3.0,broken clouds
661,Nanhai,CN,30.1282,111.7784,65.16,92,78,7.78,broken clouds
662,Aguimes,ES,27.9054,-15.4461,72.23,57,20,33.38,few clouds
663,Baikunthpur,IN,23.25,82.55,87.01,21,7,4.97,clear sky
664,Launceston,AU,-41.45,147.1667,39.15,93,15,5.75,few clouds
665,Karachi,PK,24.9056,67.0822,85.82,74,75,17.27,haze
666,Bourail,NC,-21.5667,165.4833,72.9,89,54,6.38,broken clouds
667,Leshukonskoye,RU,64.8989,45.7622,40.77,51,100,12.62,overcast clouds
668,Aleksandrow Kujawski,PL,52.8766,18.6935,61.92,58,96,12.08,overcast clouds
669,Kutum,SD,14.2,24.6667,89.17,12,100,10.09,overcast clouds
670,Punta Alta,AR,-38.8759,-62.0736,61.12,39,100,20.74,overcast clouds
671,Takahagi,JP,36.7167,140.7167,54.09,87,17,1.54,light rain
672,Kinkala,CG,-4.3614,14.7644,76.66,83,100,5.28,light rain
673,Sumenep,ID,-7.0167,113.8667,81.0,77,99,10.22,overcast clouds
674,Antalaha,MG,-14.9003,50.2788,73.89,81,78,8.81,broken clouds
675,Gravdal,NO,68.1214,13.5031,48.09,93,75,5.75,broken clouds
676,Beira,MZ,-19.8436,34.8389,77.09,88,75,3.44,broken clouds
677,Rive-De-Gier,FR,45.5307,4.6213,82.33,94,97,2.24,overcast clouds
678,Tulu Bolo,ET,8.6667,38.2167,74.25,22,99,9.84,overcast clouds
679,Khandyga,RU,62.6667,135.6,37.51,82,11,2.71,few clouds
680,Palauig,PH,15.435,119.9045,81.46,80,93,10.0,light rain
681,Sao Borja,BR,-28.6606,-56.0044,66.13,58,83,6.26,broken clouds
682,Flin Flon,CA,54.7682,-101.865,60.64,18,40,12.66,scattered clouds
683,Sao Luis,BR,-2.5297,-44.3028,91.6,55,75,3.44,broken clouds
684,Boende,CD,-0.2167,20.8667,83.32,65,77,0.45,broken clouds
685,Beterou,BJ,9.1992,2.2586,86.27,51,100,3.51,overcast clouds
686,Bara,NG,10.3744,10.7288,100.36,22,43,5.73,scattered clouds
687,Imbituba,BR,-28.24,-48.6703,66.09,76,59,5.01,broken clouds
688,Riviere-Au-Renard,CA,48.9957,-64.3971,62.89,78,100,4.88,overcast clouds
689,Seoul,KR,37.5683,126.9778,62.2,88,40,3.44,mist
690,Sulangan,PH,11.1373,123.7228,82.45,76,100,2.86,overcast clouds
691,Kemijarvi,FI,66.7131,27.4306,56.03,63,84,9.04,broken clouds
692,Yataity,PY,-26.3667,-56.0667,67.33,54,100,4.14,overcast clouds
693,Vanavara,RU,60.34,102.2797,42.4,94,81,3.06,broken clouds
694,Tual,ID,-5.6667,132.75,83.07,76,26,13.82,scattered clouds
695,Masvingo,ZW,-20.0637,30.8277,58.69,90,31,5.86,scattered clouds
696,Escanaba,US,45.7453,-87.0646,46.36,76,100,9.22,overcast clouds
697,Lodja,CD,-3.4833,23.4333,81.28,62,95,2.66,overcast clouds
698,Sydney,AU,-33.8679,151.2073,57.7,86,75,9.22,thunderstorm with light rain
699,Sosnogorsk,RU,63.6023,53.8817,34.09,97,100,11.32,light snow
700,Balakhta,RU,55.38,91.6,61.34,57,100,11.48,overcast clouds
701,Riyadh,SA,24.6877,46.7219,100.54,7,1,11.16,clear sky
702,Lincoln,US,40.8,-96.667,61.02,41,12,4.0,few clouds
703,Yeroham,IL,30.9872,34.9314,73.26,29,0,15.46,clear sky
704,Bullas,ES,38.0467,-1.6723,87.39,19,100,13.27,overcast clouds
705,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,74.19,42,100,2.77,overcast clouds
706,Hersbruck,DE,49.5125,11.4339,74.05,49,35,4.07,scattered clouds
707,Cockburn Town,TC,21.4612,-71.1419,79.61,78,55,19.3,broken clouds
708,Cap Malheureux,MU,-19.9842,57.6142,72.46,78,3,3.0,clear sky
709,Fushan,CN,37.4958,121.2581,71.37,40,17,6.69,few clouds
710,Santa Paula,US,34.3542,-119.0593,72.43,74,0,3.44,clear sky
711,Karratha,AU,-20.7377,116.8463,78.26,73,100,4.85,overcast clouds
712,Plettenberg Bay,ZA,-34.0527,23.3716,59.18,64,86,1.21,overcast clouds
713,Benguela,AO,-12.5763,13.4055,76.59,65,38,6.76,scattered clouds
714,Kuytun,RU,54.3419,101.5036,55.18,63,82,6.35,broken clouds
715,Bandipur,NP,27.9333,84.4167,62.04,88,78,2.26,broken clouds
716,Marica,BR,-22.9194,-42.8186,76.95,56,0,5.7,clear sky
717,Nivala,FI,63.9167,24.9667,61.68,35,52,8.34,broken clouds
718,Riachao,BR,-7.3619,-46.6172,80.65,59,94,3.85,overcast clouds
719,West Bay,KY,19.3667,-81.4167,86.07,78,20,8.05,haze
720,Kodinsk,RU,58.6881,99.1844,45.79,91,65,2.39,broken clouds
721,Kieta,PG,-6.2167,155.6333,78.78,79,34,0.92,scattered clouds
722,Kaeo,NZ,-35.1,173.7833,55.44,88,100,5.5,overcast clouds
723,Mecca,SA,21.4267,39.8261,93.06,25,4,7.38,clear sky
724,Brae,GB,60.3964,-1.353,52.07,93,100,12.84,light rain
725,Bonthe,SL,7.5264,-12.505,82.87,74,76,8.61,moderate rain
726,Keetmanshoop,NA,-26.5833,18.1333,65.39,34,1,4.68,clear sky
727,Barra Do Garcas,BR,-15.89,-52.2567,85.62,19,1,2.86,clear sky
728,Grand Forks,US,47.9417,-97.4337,56.93,38,20,8.05,few clouds
729,Djambala,CG,-2.5447,14.7533,76.46,75,74,3.24,moderate rain
730,Atherton,GB,53.5237,-2.4935,68.29,68,100,4.0,overcast clouds
731,Le Passage,FR,44.2014,0.6028,87.94,48,97,6.91,overcast clouds
732,Dunedin,NZ,-45.8742,170.5036,46.8,70,100,8.99,overcast clouds
733,Sinop,TR,41.7711,34.8709,60.6,57,32,3.2,scattered clouds
734,Mwinilunga,ZM,-11.7358,24.4293,68.61,47,77,4.05,broken clouds
735,Luganville,VU,-15.5333,167.1667,77.52,88,18,1.34,few clouds
736,Kommunar,RU,59.6206,30.39,53.13,39,0,8.39,clear sky
737,Westminster,US,39.8367,-105.0372,53.01,52,75,10.36,broken clouds
738,Leningradskiy,RU,69.3833,178.4167,30.0,96,100,6.6,overcast clouds
739,Kariba,ZW,-16.5167,28.8,65.08,46,14,1.14,few clouds
740,Krasnogorskoye,RU,52.2953,86.1979,61.03,76,60,4.97,light rain
741,Totness,SR,5.8833,-56.3167,77.32,91,100,4.25,overcast clouds
742,Danielskuil,ZA,-28.1887,23.5395,57.36,54,81,4.14,broken clouds
743,Nardaran,AZ,40.5561,50.0056,62.24,82,20,20.71,few clouds
744,Kingston Upon Hull,GB,53.7446,-0.3353,70.03,49,20,12.66,few clouds
745,Lillooet,CA,50.6856,-121.942,58.66,49,0,1.81,clear sky
746,Lamar,US,33.6668,-95.5836,58.98,94,100,12.66,mist
747,Pardina,RO,45.3064,28.9569,75.79,68,78,8.43,broken clouds
748,Oussouye,SN,12.485,-16.5469,91.58,45,78,13.06,broken clouds
749,Macaparana,BR,-7.5547,-35.4531,82.98,53,76,17.34,broken clouds
750,Kadhan,PK,24.481,68.9859,84.58,78,0,23.29,clear sky
751,Pinsk,BY,52.1229,26.0951,48.61,96,100,7.0,light rain
752,Baoro,CF,5.6667,15.9667,77.86,65,90,2.8,light rain
753,Poronaysk,RU,49.2167,143.1167,42.17,97,88,4.76,overcast clouds
754,Dasoguz,TM,41.8363,59.9666,69.75,43,0,9.22,clear sky
755,Villa Bruzual,VE,9.3328,-69.1208,93.92,38,33,4.88,scattered clouds
756,Huangnihe,CN,43.5583,128.0239,50.56,63,7,1.7,clear sky
757,Gwadar,PK,25.1216,62.3254,85.21,80,0,9.08,clear sky
758,Vysha,RU,53.8477,42.3777,42.73,75,67,6.71,broken clouds
759,Saint-Augustin,CA,51.226,-58.6502,54.61,80,95,12.28,overcast clouds
760,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,77.67,82,100,3.11,overcast clouds
761,Bristol,US,41.8334,-71.1662,96.94,60,0,11.5,clear sky
762,Wenchi,GH,7.7392,-2.1046,74.97,82,100,6.93,overcast clouds
763,Umba,RU,66.6871,34.3429,38.97,63,45,5.53,scattered clouds
764,Cambuquira,BR,-21.8522,-45.2958,68.61,44,0,4.83,clear sky
765,Mazara Del Vallo,IT,37.6641,12.588,81.93,53,0,10.54,clear sky
766,Japura,ID,-0.3167,102.35,74.64,98,23,2.3,few clouds
767,Biryusinsk,RU,55.9634,97.8235,49.69,64,89,3.27,overcast clouds
768,Taiobeiras,BR,-15.8078,-42.2331,80.78,28,0,5.75,clear sky
769,Isetskoye,RU,56.4858,65.3226,40.37,85,39,7.14,scattered clouds
770,Port Hardy,CA,50.6996,-127.4199,44.78,100,100,4.61,mist
771,Lima,PE,-12.0432,-77.0282,59.25,88,100,4.61,overcast clouds
772,Krutikha,RU,53.9599,81.2093,57.31,56,70,18.99,broken clouds
773,Magistralnyy,RU,56.1725,107.4458,45.01,93,96,3.2,light rain
774,Sisimiut,GL,66.9395,-53.6735,33.37,82,100,12.8,overcast clouds
775,Puerto Escondido,MX,15.85,-97.0667,86.83,74,40,10.36,scattered clouds
776,Tura,IN,25.5198,90.2201,73.24,91,80,3.47,broken clouds
777,Concepcion,CL,-36.827,-73.0498,53.4,100,100,19.57,fog
778,Kimbe,PG,-5.5502,150.1429,75.87,92,24,3.11,light rain
779,Urucara,BR,-2.5364,-57.76,86.27,62,7,3.47,clear sky
780,Prince Rupert,CA,54.3161,-130.3201,51.89,71,0,9.22,clear sky
781,Tacuati,PY,-23.45,-56.5833,79.95,28,65,2.15,broken clouds
782,Asau,RO,46.4333,26.4,61.72,72,96,3.0,overcast clouds
783,Bud,US,39.447,-86.1758,64.67,68,100,12.01,overcast clouds
784,Kupino,RU,54.3663,77.2981,56.12,36,94,16.15,overcast clouds
785,Crixas,BR,-14.5489,-49.9692,87.82,17,1,5.39,clear sky
786,Dakar,SN,14.6937,-17.4441,81.48,69,40,11.5,scattered clouds
787,Novonikolsk,RU,43.8506,131.8645,51.37,87,20,3.11,few clouds
788,Erba,IT,45.8096,9.2312,84.16,58,100,4.94,overcast clouds
789,Simpang,ID,-1.2667,104.0833,74.8,97,27,3.27,scattered clouds
790,Waipawa,NZ,-41.4122,175.5153,47.03,90,26,12.48,scattered clouds
791,Lebork,PL,54.5392,17.7501,56.75,72,71,7.85,broken clouds
792,Brewster,US,41.3973,-73.6171,87.44,63,20,9.22,few clouds
793,Jiaozhou,CN,36.2839,120.0033,71.56,42,100,8.14,overcast clouds
794,Grado,ES,43.388,-6.0743,66.67,100,75,12.66,broken clouds
795,Mandiana,GN,10.6333,-8.6833,94.89,28,72,3.89,broken clouds
796,Olavarria,AR,-36.8927,-60.3225,60.03,56,100,13.53,overcast clouds
797,Beyneu,KZ,45.3167,55.2,67.91,35,74,15.12,broken clouds
798,Berlevag,NO,70.8578,29.0864,44.55,70,100,6.91,overcast clouds
799,Siilinjarvi,FI,63.0833,27.6667,59.02,38,0,4.61,clear sky
800,Liverpool,GB,53.4106,-2.9779,67.08,71,40,12.66,scattered clouds
801,Vaitape,PF,-16.5167,-151.75,80.76,71,8,13.24,clear sky
802,Weyburn,CA,49.6668,-103.8511,53.82,32,19,8.05,few clouds
803,Amalapuram,IN,16.5833,82.0167,84.58,69,14,1.72,few clouds
804,Ostrowiec Swietokrzyski,PL,50.9294,21.3853,58.08,75,96,11.99,overcast clouds
805,Khonsa,IN,27.0167,95.5667,62.92,94,0,4.14,clear sky
806,Sohag,EG,26.557,31.6948,84.49,16,0,13.58,clear sky
807,Mucurapo,TT,10.6667,-61.5333,90.01,57,80,13.24,broken clouds
808,Alihe,CN,50.5667,123.7167,49.06,91,35,3.78,scattered clouds
809,Shelburne,CA,44.0787,-80.2041,49.35,97,100,10.42,overcast clouds
810,Deputatskiy,RU,69.3,139.9,18.72,99,80,4.29,broken clouds
811,Polunochnoye,RU,60.8697,60.4153,32.99,100,100,4.03,light snow
812,Keningau,MY,5.3378,116.1602,72.41,99,100,0.83,light rain
813,Pontes E Lacerda,BR,-15.2261,-59.3353,87.51,35,78,3.36,broken clouds
814,Lumeje,AO,-11.55,20.7833,68.45,43,56,5.39,broken clouds
815,Santa Rosa,PH,14.3122,121.1114,81.1,90,91,1.63,overcast clouds
816,Bolshoy Kamen,RU,43.1225,132.3583,48.09,87,13,4.85,few clouds
817,Popondetta,PG,-8.7537,148.2534,73.67,89,41,3.13,scattered clouds
818,Ginir,ET,7.1333,40.7,63.61,56,74,2.91,light rain
819,Tuyen Quang,VN,21.8233,105.2181,71.85,99,100,1.83,heavy intensity rain
820,Kalemie,CD,-5.9475,29.1947,73.35,77,90,1.86,overcast clouds
821,Chernoyerkovskaya,RU,45.4331,37.7686,57.29,89,100,7.14,overcast clouds
822,Ishigaki,JP,24.3448,124.1572,77.13,83,75,9.22,broken clouds
823,Platonovka,RU,52.7106,41.952,47.17,81,100,11.27,overcast clouds
824,Siniscola,IT,40.5719,9.6922,81.95,54,0,4.9,clear sky
825,Lyngseidet,NO,69.5763,20.2189,50.0,96,98,4.41,overcast clouds
826,Konya,TR,38.1667,32.5,65.68,52,48,13.94,scattered clouds
827,Zhigansk,RU,66.7697,123.3711,34.81,85,49,5.55,scattered clouds
828,Phek,IN,25.6667,94.5,55.8,94,4,1.32,clear sky
829,Rawicz,PL,51.6095,16.8585,64.15,78,87,8.1,overcast clouds
830,Point Pedro,LK,9.8167,80.2333,84.06,80,99,20.36,overcast clouds
831,Stokmarknes,NO,68.5646,14.9108,51.78,76,75,4.61,broken clouds
832,Fereydunshahr,IR,32.941,50.121,60.57,21,0,6.15,clear sky
833,Sovetskiy,RU,61.3614,63.5842,41.0,95,100,9.26,light rain
834,Marovoay,MG,-16.1,46.6333,79.68,56,100,7.78,overcast clouds
835,Praia Da Vitoria,PT,38.7333,-27.0667,67.75,94,75,2.75,mist
836,Winnemucca,US,40.973,-117.7357,55.45,33,0,10.36,clear sky
837,Mgachi,RU,51.05,142.2667,36.16,96,100,5.14,overcast clouds
838,Havre-Saint-Pierre,CA,50.2334,-63.5986,59.36,63,100,5.75,overcast clouds
839,Turukhansk,RU,65.8167,87.9833,56.59,63,90,5.26,overcast clouds
840,Hradec Kralove,CZ,50.2092,15.8328,67.89,46,56,6.38,broken clouds
841,Luebo,CD,-5.35,21.4167,75.81,79,99,2.17,light rain
842,Upington,ZA,-28.4478,21.2561,64.78,52,0,2.3,clear sky
843,Atar,MR,20.5169,-13.0499,109.2,7,2,2.48,clear sky
844,Richards Bay,ZA,-28.783,32.0377,65.46,84,93,19.82,light rain
845,Bolama,GW,11.5833,-15.4667,81.75,64,65,16.98,broken clouds
846,Kindersley,CA,51.4668,-109.1682,53.62,30,75,8.05,broken clouds
847,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,46,0,9.22,clear sky
848,Melita,CA,49.2681,-100.9967,57.54,40,16,5.19,few clouds
849,Nishihara,JP,26.1842,127.7558,74.48,83,75,8.05,broken clouds
850,Starosubkhangulovo,RU,53.1031,57.4423,37.51,94,50,5.3,scattered clouds
851,Qandala,SO,11.472,49.8728,88.79,44,78,3.04,broken clouds
852,Mbandaka,CD,0.0487,18.2603,74.12,91,82,1.83,light rain
853,Plouzane,FR,48.3833,-4.6167,66.25,85,100,9.22,moderate rain
854,Saurimo,AO,-9.6608,20.3916,72.59,40,84,3.36,broken clouds
855,Henties Bay,NA,-22.116,14.2845,62.31,62,1,12.35,clear sky
856,Asyut,EG,27.181,31.1837,84.38,15,0,12.64,clear sky
857,Dongsheng,CN,39.8161,109.9776,57.0,70,51,9.17,broken clouds
858,Kabale,UG,-1.2486,29.9899,58.57,95,79,2.13,light rain
859,Lao Cai,VN,22.4833,103.95,72.54,99,100,0.29,light rain
860,Majene,ID,-3.5403,118.9707,78.66,86,97,8.21,overcast clouds
861,Batouri,CM,4.4333,14.3667,79.25,63,57,2.35,broken clouds
862,Husavik,IS,66.0449,-17.3389,38.14,97,100,11.1,overcast clouds
863,Mangrol,IN,21.1167,70.1167,84.2,75,91,17.98,overcast clouds
864,Aligudarz,IR,33.4006,49.6949,64.78,24,0,5.41,clear sky
865,Veraval,IN,20.9,70.3667,84.81,71,98,18.61,overcast clouds
866,La Tuque,CA,47.4334,-72.7824,61.05,88,100,3.44,overcast clouds
867,Isiro,CD,2.7739,27.616,74.5,68,83,2.57,broken clouds
868,Baturaja,ID,-4.1333,104.1667,74.39,98,97,1.92,overcast clouds
869,Weihai,CN,37.5017,122.1136,64.63,64,0,10.94,clear sky
870,Nueva Gerona,CU,21.8833,-82.8,86.16,70,99,15.64,overcast clouds
871,Livingston,GB,55.9029,-3.5226,63.14,70,40,17.27,scattered clouds
872,Lircay,PE,-12.9896,-74.7205,59.13,38,97,7.14,overcast clouds
873,Port Macquarie,AU,-31.4333,152.9167,55.89,84,100,2.39,light rain
874,Solano,US,38.2333,-121.9511,77.32,35,0,4.61,clear sky
875,Nelidovo,RU,56.2211,32.7774,47.21,50,6,6.35,clear sky
876,Paita,PE,-5.0892,-81.1144,73.09,69,2,12.88,clear sky
877,Worland,US,44.0169,-107.9554,54.75,44,52,1.01,broken clouds
878,Whitley Bay,GB,55.0397,-1.4471,64.0,73,40,13.8,scattered clouds
879,Zaysan,KZ,47.4667,84.8667,67.53,43,88,8.48,overcast clouds
880,Igarka,RU,67.4667,86.5833,40.46,96,98,7.47,overcast clouds
881,Linjiang,CN,41.8069,126.9078,51.4,76,3,2.06,clear sky
882,Labrea,BR,-7.2586,-64.7981,91.49,42,11,2.66,few clouds
883,Sao Desiderio,BR,-12.3633,-44.9733,92.97,28,8,1.5,clear sky
884,Tocopilla,CL,-22.092,-70.1979,70.5,62,10,8.55,clear sky
885,Oskemen,KZ,49.9565,82.6119,69.76,43,75,24.61,broken clouds
886,Pathein,MM,16.7833,94.7333,81.3,84,83,6.15,light rain
887,Kitui,KE,-1.367,38.0106,69.64,61,42,6.6,scattered clouds
888,Alugan,PH,12.2188,125.4808,79.86,85,98,10.22,overcast clouds
889,Mawlaik,MM,23.6333,94.4167,80.74,68,63,0.27,broken clouds
890,Saint-Donat-De-Montcalm,CA,46.3187,-74.2219,63.99,68,100,9.35,overcast clouds
891,Dekar,BW,-21.5333,21.9333,54.36,42,0,6.76,clear sky
892,Goderich,CA,43.7501,-81.7165,45.91,87,100,13.8,overcast clouds
893,Beinamar,TD,8.6698,15.3813,92.59,31,91,0.74,overcast clouds
894,Ouadda,CF,8.0777,22.4007,80.78,49,100,1.63,overcast clouds
895,Boguchany,RU,58.3814,97.4531,47.3,87,18,1.74,few clouds
896,Manggar,ID,-2.8833,108.2667,82.51,78,99,5.75,overcast clouds
897,Lowestoft,GB,52.4752,1.7516,70.05,71,67,10.16,broken clouds
898,Hirara,JP,24.8,125.2833,76.08,74,99,9.42,overcast clouds
899,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,100,75,4.47,broken clouds
900,Paralimni,CY,35.0375,33.9833,68.88,81,5,18.01,clear sky
901,Teguldet,RU,57.3064,88.1667,57.85,57,100,6.22,overcast clouds
902,Okato,NZ,-39.2,173.8833,49.91,100,61,11.52,broken clouds
903,Narasapur,IN,16.45,81.6667,88.75,49,37,5.1,scattered clouds
904,Tautira,PF,-17.7333,-149.15,79.18,75,29,13.98,scattered clouds
905,Gamba,GA,-2.65,10.0,76.39,79,36,6.69,scattered clouds
906,Palmas Bellas,PA,9.2319,-80.0867,81.0,72,61,8.79,broken clouds
907,Bethanien,NA,-26.502,17.1583,60.84,40,13,8.59,few clouds
908,Mangan,IN,27.5167,88.5333,69.71,90,93,1.3,overcast clouds
909,Benjamin Aceval,PY,-24.9667,-57.5667,69.94,55,75,3.24,broken clouds
910,Ardatov,RU,55.2421,43.097,37.76,67,73,9.22,broken clouds
911,Cedral,MX,23.8,-100.7333,84.58,28,0,10.78,clear sky
912,Hollola,FI,61.05,25.4333,55.27,45,100,3.38,overcast clouds
913,Mana,GF,5.6592,-53.7767,80.87,82,77,4.38,broken clouds
914,Camopi,GF,3.1655,-52.3158,85.78,61,85,4.07,overcast clouds
915,Solnechnyy,RU,50.7214,136.6319,35.01,88,52,2.77,broken clouds
916,Cacapava Do Sul,BR,-30.5122,-53.4914,61.88,58,59,4.79,broken clouds
917,Neiafu,TO,-18.65,-173.9833,79.95,78,18,12.55,few clouds
918,Paamiut,GL,61.994,-49.6678,35.33,96,100,27.09,overcast clouds
919,Shellbrook,CA,53.2168,-106.4011,60.03,34,35,9.1,scattered clouds
920,Sosnovo-Ozerskoye,RU,52.5249,111.5418,47.53,64,55,9.8,broken clouds
921,Chegdomyn,RU,51.1167,133.0167,42.75,80,97,4.27,overcast clouds
922,Methoni,GR,36.8197,21.7049,78.66,76,3,12.73,clear sky
923,Bichura,RU,50.5881,107.6022,57.56,49,33,1.66,scattered clouds
924,Bereda,ES,43.2686,-7.5406,59.65,98,100,3.87,overcast clouds
925,Adelaide,AU,-34.9333,138.6,61.43,65,85,9.22,overcast clouds
926,Mosetse,BW,-20.75,26.65,54.21,39,0,4.79,clear sky
927,Berezniki,RU,59.4152,56.8124,33.82,97,100,6.53,overcast clouds
928,Cape Coast,GH,5.1053,-1.2466,75.87,86,100,9.64,overcast clouds
929,Machico,PT,32.7,-16.7667,74.01,73,20,17.27,few clouds
930,Novopokrovka,UA,49.8425,36.5477,50.16,91,99,12.17,light rain
931,Reconquista,AR,-29.15,-59.65,71.02,46,0,6.82,clear sky
932,Carnduff,CA,49.1667,-101.8009,57.38,41,12,5.68,few clouds
933,Pangkalanbuun,ID,-2.6833,111.6167,75.31,97,72,2.13,broken clouds
934,Aasiaat,GL,68.7098,-52.8699,32.43,96,100,10.74,light snow
935,Barhi,IN,23.9,80.8,95.88,20,73,5.46,broken clouds
936,Puri,IN,19.8,85.85,81.12,85,83,4.79,broken clouds
937,La Union,PE,-5.4,-80.75,81.66,48,6,11.3,clear sky
938,Kudahuvadhoo,MV,2.6708,72.8944,83.86,74,99,13.31,overcast clouds
939,Tonneins,FR,44.3921,0.3124,88.02,64,94,10.87,overcast clouds
940,Agadir,MA,30.4202,-9.5982,79.25,49,100,7.85,overcast clouds
941,Kautokeino,NO,69.0125,23.0412,36.9,100,100,1.74,overcast clouds
942,Arak,IR,34.0917,49.6892,69.62,19,0,0.74,clear sky
943,Illela,NG,13.7292,5.2975,92.98,32,90,14.61,overcast clouds
944,Qurayyat,SA,31.3318,37.3428,77.18,22,26,20.71,sand
945,Kefamenanu,ID,-9.4467,124.4781,71.11,90,50,3.65,scattered clouds
946,Teahupoo,PF,-17.8333,-149.2667,69.76,74,33,14.36,scattered clouds
947,Jalu,LY,29.0331,21.5482,82.15,18,0,10.42,clear sky
948,Razole,IN,16.4833,81.8333,86.11,57,26,1.5,scattered clouds
949,Galle,LK,6.0367,80.217,80.4,88,14,12.08,few clouds
950,Quebec,CA,46.8123,-71.2145,71.47,84,100,5.99,overcast clouds
951,Moosomin,CA,50.1333,-101.6677,53.47,43,30,8.88,scattered clouds
952,Nago,JP,26.5881,127.9761,74.25,83,92,5.84,overcast clouds
953,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,84.58,21,11,2.08,few clouds
954,Ler,SS,8.3018,30.1418,82.36,63,91,2.15,overcast clouds
955,Ahtopol,BG,42.1,27.95,61.92,79,72,5.35,broken clouds
956,Boden,SE,65.8252,21.6886,59.0,81,100,3.38,overcast clouds
957,Umm Kaddadah,SD,13.6017,26.6876,86.92,15,100,6.2,overcast clouds
958,Khorixas,NA,-20.3667,14.9667,68.4,13,0,11.41,clear sky
959,Pocone,BR,-16.2567,-56.6228,90.52,22,43,2.39,scattered clouds
960,La Libertad,EC,-2.2333,-80.9,76.66,78,75,11.5,broken clouds
961,Alexandria,EG,31.2156,29.9553,73.36,64,0,17.27,clear sky
962,Panguna,PG,-6.3164,155.4848,66.69,96,36,1.59,scattered clouds
963,Cohoes,US,42.7742,-73.7001,90.14,56,75,8.05,broken clouds
964,Morondava,MG,-20.2833,44.2833,76.89,72,3,9.95,clear sky
965,Pachino,IT,36.7186,15.0907,70.88,65,0,18.5,clear sky
966,Chany,RU,55.3121,76.7647,52.63,54,100,12.28,overcast clouds
967,Semey,KZ,50.4111,80.2275,60.55,48,97,14.61,overcast clouds
968,Marsabit,KE,2.3284,37.9899,71.96,55,76,9.15,broken clouds
969,Port Moresby,PG,-9.4431,147.1797,80.02,83,40,17.27,scattered clouds
970,Leh,IN,34.1667,77.5833,49.6,39,76,5.95,broken clouds
971,Asilah,MA,35.465,-6.0348,69.76,76,100,10.02,overcast clouds
