City_ID,City,Country,Max Temp,Current Conditions,Lat,Lng,Hotel Name
2044,Gainesville,US,87.78,scattered clouds,29.6516,-82.3248,Wyndham Garden Gainesville
2045,Pascagoula,US,84.25,clear sky,30.3658,-88.5561,Regency Inn
2052,Kathua,IN,82.08,few clouds,32.3667,75.5167,Avalon Residency
2057,Basco,PH,81.5,broken clouds,20.4487,121.9702,Nathaniel's Lodge
2061,Martinez,US,79.3,clear sky,38.0194,-122.1341,Best Western John Muir Inn
2073,La Macarena,CO,87.37,scattered clouds,2.1837,-73.7849,Hotel Punto Verde
2074,Yarada,IN,84.52,few clouds,17.65,83.2667,Yarada Jungle Beach Resorts
2077,Paka,MY,80.92,moderate rain,4.6374,103.4368,RUMBIA RESORT VILLA Paka Terengganu
2079,Palmerston,AU,78.78,overcast clouds,-12.486,130.9833,Quest Palmerston - Serviced Apartments and Accommodation
2080,Carlos Chagas,BR,82.27,few clouds,-17.7031,-40.7664,Minas Hotel
2081,Talara,PE,75.96,clear sky,-4.5772,-81.2719,Hostal Oro Negro
2087,Blythe,US,86.04,clear sky,33.6103,-114.5964,Rodeway Inn & Suites
2088,Tabuk,PH,75.94,overcast clouds,17.4189,121.4443,Golden Berries Hotel and Convention
2096,Yenangyaung,MM,87.37,clear sky,20.4667,94.8833,Hotel Country
2100,Bang Saphan,TH,75.99,light rain,11.2126,99.5117,Ladawan Boutique Hotel
2101,Baculin,PH,77.86,scattered clouds,7.4525,126.5842,Baculin Cove Beach Resort
2102,Collecchio,IT,83.93,scattered clouds,44.754,10.2184,Hotel Campus Collecchio
2103,Porto De Moz,BR,85.26,few clouds,-1.7483,-52.2383,Dormitório labelle
2107,Fougamou,GA,76.44,light rain,-1.2154,10.5838,Résidence d'Hôtes Bapedy
2115,Beihai,CN,78.6,overcast clouds,21.4833,109.1,21 Degree Hostel
2117,Apache Junction,US,85.62,clear sky,33.4151,-111.5496,"Motel 6 Apache Junction, AZ"
2125,Vite,IN,77.02,clear sky,17.2833,74.55,Hotel Dreamland
2127,Manaus,BR,86.5,scattered clouds,-3.1019,-60.025,Manaus Hotéis Millennium
2128,Bam,IR,81.73,clear sky,29.106,58.357,Bam Tourist Hotel
2131,Rapar,IN,84.49,clear sky,23.5667,70.6333,Dharamshi Bapa’s Home
